V1,V2,V3,start,duration,V6,V7,tier,V9,V10,end,id,source
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2042.99,0.132,<NA>,<NA>,MAL,<NA>,<NA>,2043.122,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2044.013,1.472,<NA>,<NA>,MAL,<NA>,<NA>,2045.485,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2045.01,1.021,<NA>,<NA>,FEM,<NA>,<NA>,2046.031,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2046.762,13.846,<NA>,<NA>,SPEECH,<NA>,<NA>,2060.6079999999997,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2046.772,1.563,<NA>,<NA>,FEM,<NA>,<NA>,2048.335,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2048.303,0.208,<NA>,<NA>,KCHI,<NA>,<NA>,2048.511,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2048.492,0.408,<NA>,<NA>,FEM,<NA>,<NA>,2048.9,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2049.17,0.424,<NA>,<NA>,MAL,<NA>,<NA>,2049.594,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2049.573,0.373,<NA>,<NA>,CHI,<NA>,<NA>,2049.946,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2049.621,0.169,<NA>,<NA>,FEM,<NA>,<NA>,2049.79,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2050.014,1.684,<NA>,<NA>,FEM,<NA>,<NA>,2051.6980000000003,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2051.899,2.113,<NA>,<NA>,MAL,<NA>,<NA>,2054.0119999999997,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2052.992,7.612,<NA>,<NA>,FEM,<NA>,<NA>,2060.6040000000003,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2060.888,3.674,<NA>,<NA>,SPEECH,<NA>,<NA>,2064.562,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2060.9,1.284,<NA>,<NA>,KCHI,<NA>,<NA>,2062.184,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2062.014,0.368,<NA>,<NA>,MAL,<NA>,<NA>,2062.382,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2062.171,0.742,<NA>,<NA>,FEM,<NA>,<NA>,2062.913,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2062.922,1.48,<NA>,<NA>,KCHI,<NA>,<NA>,2064.402,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2064.999,7.808,<NA>,<NA>,SPEECH,<NA>,<NA>,2072.807,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2065.088,2.347,<NA>,<NA>,FEM,<NA>,<NA>,2067.4350000000004,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2066.511,3.648,<NA>,<NA>,MAL,<NA>,<NA>,2070.159,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2070.593,2.094,<NA>,<NA>,MAL,<NA>,<NA>,2072.687,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2072.474,0.24,<NA>,<NA>,FEM,<NA>,<NA>,2072.714,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2072.993,1.716,<NA>,<NA>,SPEECH,<NA>,<NA>,2074.709,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2073.067,1.207,<NA>,<NA>,FEM,<NA>,<NA>,2074.274,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2075.191,4.32,<NA>,<NA>,SPEECH,<NA>,<NA>,2079.511,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2075.394,0.695,<NA>,<NA>,FEM,<NA>,<NA>,2076.089,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2075.52,0.106,<NA>,<NA>,MAL,<NA>,<NA>,2075.626,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2076.084,0.506,<NA>,<NA>,MAL,<NA>,<NA>,2076.5899999999997,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2076.19,0.302,<NA>,<NA>,FEM,<NA>,<NA>,2076.492,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2077.059,1.451,<NA>,<NA>,FEM,<NA>,<NA>,2078.51,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2077.39,0.604,<NA>,<NA>,CHI,<NA>,<NA>,2077.9939999999997,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2078.011,0.353,<NA>,<NA>,MAL,<NA>,<NA>,2078.364,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2079.154,0.218,<NA>,<NA>,MAL,<NA>,<NA>,2079.372,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2079.802,7.12,<NA>,<NA>,SPEECH,<NA>,<NA>,2086.922,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2079.829,5.678,<NA>,<NA>,FEM,<NA>,<NA>,2085.507,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2085.632,1.139,<NA>,<NA>,FEM,<NA>,<NA>,2086.771,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2086.079,0.341,<NA>,<NA>,MAL,<NA>,<NA>,2086.42,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2088.788,0.785,<NA>,<NA>,SPEECH,<NA>,<NA>,2089.573,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2088.825,0.739,<NA>,<NA>,FEM,<NA>,<NA>,2089.564,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2090.406,1.006,<NA>,<NA>,SPEECH,<NA>,<NA>,2091.412,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2090.413,1.004,<NA>,<NA>,FEM,<NA>,<NA>,2091.417,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2092.679,2.95,<NA>,<NA>,SPEECH,<NA>,<NA>,2095.629,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2092.741,2.887,<NA>,<NA>,FEM,<NA>,<NA>,2095.628,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2093.513,0.412,<NA>,<NA>,MAL,<NA>,<NA>,2093.9249999999997,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2096.803,5.138,<NA>,<NA>,SPEECH,<NA>,<NA>,2101.941,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2096.982,1.041,<NA>,<NA>,FEM,<NA>,<NA>,2098.023,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2097.993,0.516,<NA>,<NA>,KCHI,<NA>,<NA>,2098.509,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2098.624,3.232,<NA>,<NA>,FEM,<NA>,<NA>,2101.8559999999998,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2102.573,0.592,<NA>,<NA>,SPEECH,<NA>,<NA>,2103.165,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2102.645,0.467,<NA>,<NA>,FEM,<NA>,<NA>,2103.112,253061,Audio
SPEAKER,MPILab_0002_253061_01_S_Audio,1,2102.686,0.402,<NA>,<NA>,KCHI,<NA>,<NA>,2103.088,253061,Audio
SPEAKER,MPILab_0002_253061_01_P_Video,1,1.323,8.971,<NA>,<NA>,FEM,<NA>,<NA>,10.294,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,1.337,8.944,<NA>,<NA>,SPEECH,<NA>,<NA>,10.281,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,11.023,0.913,<NA>,<NA>,SPEECH,<NA>,<NA>,11.936,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,11.477,0.13,<NA>,<NA>,FEM,<NA>,<NA>,11.607000000000001,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,12.31,3.353,<NA>,<NA>,FEM,<NA>,<NA>,15.663,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,12.314,3.343,<NA>,<NA>,SPEECH,<NA>,<NA>,15.657,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,13.492,0.16,<NA>,<NA>,KCHI,<NA>,<NA>,13.652000000000001,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,17.747,2.565,<NA>,<NA>,FEM,<NA>,<NA>,20.312,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,17.753,2.548,<NA>,<NA>,SPEECH,<NA>,<NA>,20.301000000000002,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,20.824,1.188,<NA>,<NA>,FEM,<NA>,<NA>,22.012,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,20.831,1.181,<NA>,<NA>,SPEECH,<NA>,<NA>,22.012,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,22.489,5.765,<NA>,<NA>,SPEECH,<NA>,<NA>,28.254,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,22.557,0.688,<NA>,<NA>,KCHI,<NA>,<NA>,23.244999999999997,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,23.421,4.129,<NA>,<NA>,FEM,<NA>,<NA>,27.549999999999997,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,27.548,0.658,<NA>,<NA>,MAL,<NA>,<NA>,28.206,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,29.433,2.381,<NA>,<NA>,FEM,<NA>,<NA>,31.814,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,29.447,2.359,<NA>,<NA>,SPEECH,<NA>,<NA>,31.805999999999997,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,32.071,1.534,<NA>,<NA>,FEM,<NA>,<NA>,33.605,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,32.088,1.509,<NA>,<NA>,SPEECH,<NA>,<NA>,33.597,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,34.589,3.306,<NA>,<NA>,SPEECH,<NA>,<NA>,37.894999999999996,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,34.626,0.7,<NA>,<NA>,FEM,<NA>,<NA>,35.326,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,34.673,1.735,<NA>,<NA>,MAL,<NA>,<NA>,36.408,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,35.512,0.636,<NA>,<NA>,FEM,<NA>,<NA>,36.148,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,36.296,1.475,<NA>,<NA>,FEM,<NA>,<NA>,37.771,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,36.992,0.798,<NA>,<NA>,MAL,<NA>,<NA>,37.79,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,38.386,0.476,<NA>,<NA>,SPEECH,<NA>,<NA>,38.862,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,38.433,0.358,<NA>,<NA>,FEM,<NA>,<NA>,38.791,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,39.516,2.349,<NA>,<NA>,FEM,<NA>,<NA>,41.864999999999995,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,39.521,2.324,<NA>,<NA>,SPEECH,<NA>,<NA>,41.845,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,44.778,8.714,<NA>,<NA>,SPEECH,<NA>,<NA>,53.492,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,44.796,0.992,<NA>,<NA>,FEM,<NA>,<NA>,45.788,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,45.73,0.781,<NA>,<NA>,MAL,<NA>,<NA>,46.510999999999996,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,46.421,6.969,<NA>,<NA>,FEM,<NA>,<NA>,53.39,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,47.13,0.56,<NA>,<NA>,MAL,<NA>,<NA>,47.690000000000005,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,53.009,0.255,<NA>,<NA>,MAL,<NA>,<NA>,53.264,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,53.129,0.26,<NA>,<NA>,KCHI,<NA>,<NA>,53.388999999999996,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,53.771,3.827,<NA>,<NA>,SPEECH,<NA>,<NA>,57.598,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,53.806,0.658,<NA>,<NA>,FEM,<NA>,<NA>,54.464,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,53.845,0.589,<NA>,<NA>,KCHI,<NA>,<NA>,54.434,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,54.01,1.61,<NA>,<NA>,CHI,<NA>,<NA>,55.62,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,54.751,0.977,<NA>,<NA>,FEM,<NA>,<NA>,55.727999999999994,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,55.895,0.962,<NA>,<NA>,FEM,<NA>,<NA>,56.857000000000006,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,56.98,0.511,<NA>,<NA>,KCHI,<NA>,<NA>,57.491,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,57.09,0.278,<NA>,<NA>,CHI,<NA>,<NA>,57.368,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,58.052,6.043,<NA>,<NA>,SPEECH,<NA>,<NA>,64.095,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,58.057,1.715,<NA>,<NA>,FEM,<NA>,<NA>,59.772000000000006,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,60.019,1.939,<NA>,<NA>,FEM,<NA>,<NA>,61.958,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,62.4,1.092,<NA>,<NA>,FEM,<NA>,<NA>,63.492,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,62.439,1.571,<NA>,<NA>,MAL,<NA>,<NA>,64.01,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,63.806,0.12,<NA>,<NA>,CHI,<NA>,<NA>,63.925999999999995,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,64.361,8.843,<NA>,<NA>,SPEECH,<NA>,<NA>,73.20400000000001,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,64.474,8.691,<NA>,<NA>,FEM,<NA>,<NA>,73.165,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,66.319,0.11,<NA>,<NA>,CHI,<NA>,<NA>,66.429,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,67.51,0.626,<NA>,<NA>,MAL,<NA>,<NA>,68.13600000000001,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,68.759,0.123,<NA>,<NA>,MAL,<NA>,<NA>,68.882,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,72.011,1.097,<NA>,<NA>,MAL,<NA>,<NA>,73.10799999999999,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,74.517,2.324,<NA>,<NA>,SPEECH,<NA>,<NA>,76.841,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,74.518,2.287,<NA>,<NA>,FEM,<NA>,<NA>,76.805,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,75.992,0.52,<NA>,<NA>,CHI,<NA>,<NA>,76.512,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,76.957,3.611,<NA>,<NA>,SPEECH,<NA>,<NA>,80.568,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,76.991,1.002,<NA>,<NA>,KCHI,<NA>,<NA>,77.993,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,77.74,0.906,<NA>,<NA>,MAL,<NA>,<NA>,78.646,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,78.011,2.535,<NA>,<NA>,FEM,<NA>,<NA>,80.54599999999999,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,78.806,0.57,<NA>,<NA>,MAL,<NA>,<NA>,79.37599999999999,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,79.616,0.695,<NA>,<NA>,MAL,<NA>,<NA>,80.31099999999999,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,81.093,1.191,<NA>,<NA>,FEM,<NA>,<NA>,82.284,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,81.098,1.677,<NA>,<NA>,SPEECH,<NA>,<NA>,82.775,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,81.992,0.732,<NA>,<NA>,KCHI,<NA>,<NA>,82.724,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,83.012,3.618,<NA>,<NA>,SPEECH,<NA>,<NA>,86.63,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,83.02,1.357,<NA>,<NA>,FEM,<NA>,<NA>,84.377,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,84.313,0.486,<NA>,<NA>,KCHI,<NA>,<NA>,84.799,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,84.947,1.615,<NA>,<NA>,FEM,<NA>,<NA>,86.562,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,87.185,1.551,<NA>,<NA>,SPEECH,<NA>,<NA>,88.736,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,87.232,0.638,<NA>,<NA>,FEM,<NA>,<NA>,87.87,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,88.233,0.263,<NA>,<NA>,FEM,<NA>,<NA>,88.49600000000001,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,90.158,3.11,<NA>,<NA>,SPEECH,<NA>,<NA>,93.268,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,90.325,0.322,<NA>,<NA>,MAL,<NA>,<NA>,90.647,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,90.511,0.302,<NA>,<NA>,FEM,<NA>,<NA>,90.813,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,90.86,0.633,<NA>,<NA>,KCHI,<NA>,<NA>,91.493,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,90.988,2.152,<NA>,<NA>,FEM,<NA>,<NA>,93.14,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,92.777,0.471,<NA>,<NA>,KCHI,<NA>,<NA>,93.248,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,93.634,0.38,<NA>,<NA>,MAL,<NA>,<NA>,94.014,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,93.707,0.24,<NA>,<NA>,SPEECH,<NA>,<NA>,93.94699999999999,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,96.032,2.479,<NA>,<NA>,SPEECH,<NA>,<NA>,98.511,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,96.081,0.43,<NA>,<NA>,KCHI,<NA>,<NA>,96.51100000000001,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,96.434,1.966,<NA>,<NA>,FEM,<NA>,<NA>,98.39999999999999,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,97.831,0.532,<NA>,<NA>,CHI,<NA>,<NA>,98.363,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,102.236,1.934,<NA>,<NA>,SPEECH,<NA>,<NA>,104.17,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,102.376,2.16,<NA>,<NA>,MAL,<NA>,<NA>,104.536,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,105.882,3.11,<NA>,<NA>,SPEECH,<NA>,<NA>,108.992,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,105.913,1.282,<NA>,<NA>,FEM,<NA>,<NA>,107.195,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,107.219,0.152,<NA>,<NA>,MAL,<NA>,<NA>,107.371,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,107.357,1.546,<NA>,<NA>,FEM,<NA>,<NA>,108.903,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,109.426,1.632,<NA>,<NA>,SPEECH,<NA>,<NA>,111.058,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,109.429,1.625,<NA>,<NA>,FEM,<NA>,<NA>,111.054,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,112.011,0.417,<NA>,<NA>,KCHI,<NA>,<NA>,112.428,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,112.013,0.402,<NA>,<NA>,SPEECH,<NA>,<NA>,112.415,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,114.46,1.051,<NA>,<NA>,SPEECH,<NA>,<NA>,115.511,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,114.492,0.52,<NA>,<NA>,CHI,<NA>,<NA>,115.012,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,116.387,2.125,<NA>,<NA>,SPEECH,<NA>,<NA>,118.512,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,116.483,1.499,<NA>,<NA>,KCHI,<NA>,<NA>,117.982,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,117.276,0.628,<NA>,<NA>,MAL,<NA>,<NA>,117.904,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,122.472,0.528,<NA>,<NA>,SPEECH,<NA>,<NA>,123,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,122.492,0.498,<NA>,<NA>,KCHI,<NA>,<NA>,122.99000000000001,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,126.706,0.648,<NA>,<NA>,FEM,<NA>,<NA>,127.354,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,126.708,0.634,<NA>,<NA>,SPEECH,<NA>,<NA>,127.342,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,139.227,0.972,<NA>,<NA>,KCHI,<NA>,<NA>,140.199,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,139.236,1.552,<NA>,<NA>,SPEECH,<NA>,<NA>,140.78799999999998,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,140.068,0.694,<NA>,<NA>,FEM,<NA>,<NA>,140.762,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,142.904,1.337,<NA>,<NA>,SPEECH,<NA>,<NA>,144.24099999999999,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,142.992,1.002,<NA>,<NA>,FEM,<NA>,<NA>,143.994,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,143.564,0.429,<NA>,<NA>,KCHI,<NA>,<NA>,143.993,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,146.46,0.786,<NA>,<NA>,SPEECH,<NA>,<NA>,147.246,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,146.536,0.665,<NA>,<NA>,KCHI,<NA>,<NA>,147.201,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,146.591,0.108,<NA>,<NA>,CHI,<NA>,<NA>,146.699,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,147.768,2.616,<NA>,<NA>,SPEECH,<NA>,<NA>,150.38400000000001,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,147.923,2.457,<NA>,<NA>,FEM,<NA>,<NA>,150.38,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,149.011,0.15,<NA>,<NA>,MAL,<NA>,<NA>,149.161,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,149.543,0.159,<NA>,<NA>,MAL,<NA>,<NA>,149.702,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,151.31,1.126,<NA>,<NA>,FEM,<NA>,<NA>,152.436,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,151.311,1.181,<NA>,<NA>,SPEECH,<NA>,<NA>,152.49200000000002,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,152.231,0.111,<NA>,<NA>,KCHI,<NA>,<NA>,152.34199999999998,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,153.348,0.926,<NA>,<NA>,SPEECH,<NA>,<NA>,154.274,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,153.367,0.904,<NA>,<NA>,FEM,<NA>,<NA>,154.271,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,160.91,1.644,<NA>,<NA>,SPEECH,<NA>,<NA>,162.554,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,160.928,1.628,<NA>,<NA>,FEM,<NA>,<NA>,162.55599999999998,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,161.494,0.434,<NA>,<NA>,MAL,<NA>,<NA>,161.928,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,168.369,1.677,<NA>,<NA>,SPEECH,<NA>,<NA>,170.046,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,168.461,1.578,<NA>,<NA>,KCHI,<NA>,<NA>,170.03900000000002,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,168.492,1.001,<NA>,<NA>,FEM,<NA>,<NA>,169.493,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,170.225,2.675,<NA>,<NA>,SPEECH,<NA>,<NA>,172.9,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,170.25,1.76,<NA>,<NA>,FEM,<NA>,<NA>,172.01,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,170.478,2.606,<NA>,<NA>,MAL,<NA>,<NA>,173.084,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,172.511,0.295,<NA>,<NA>,FEM,<NA>,<NA>,172.80599999999998,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,174.349,9.796,<NA>,<NA>,SPEECH,<NA>,<NA>,184.14499999999998,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,174.361,0.92,<NA>,<NA>,KCHI,<NA>,<NA>,175.28099999999998,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,174.714,0.55,<NA>,<NA>,FEM,<NA>,<NA>,175.264,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,175.481,4.347,<NA>,<NA>,FEM,<NA>,<NA>,179.828,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,179.93,1.677,<NA>,<NA>,KCHI,<NA>,<NA>,181.607,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,179.992,0.305,<NA>,<NA>,FEM,<NA>,<NA>,180.297,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,181.668,2.472,<NA>,<NA>,FEM,<NA>,<NA>,184.14000000000001,253061,Video
SPEAKER,MPILab_0002_253061_01_P_Video,1,186.987,0.844,<NA>,<NA>,FEM,<NA>,<NA>,187.831,253061,Video
