V1,V2,V3,start,duration,V6,V7,tier,V9,V10,end,id,source,run
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1560.701,2.69,<NA>,<NA>,SPEECH,<NA>,<NA>,1563.391,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1564.193,0.326,<NA>,<NA>,SPEECH,<NA>,<NA>,1564.519,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1564.753,3.245,<NA>,<NA>,SPEECH,<NA>,<NA>,1567.9979999999998,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1564.937,0.584,<NA>,<NA>,KCHI,<NA>,<NA>,1565.521,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1565.026,2.823,<NA>,<NA>,CHI,<NA>,<NA>,1567.8490000000002,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1565.841,0.118,<NA>,<NA>,KCHI,<NA>,<NA>,1565.9589999999998,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1566.093,0.273,<NA>,<NA>,KCHI,<NA>,<NA>,1566.366,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1566.493,1.492,<NA>,<NA>,KCHI,<NA>,<NA>,1567.985,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1568.373,2.4,<NA>,<NA>,SPEECH,<NA>,<NA>,1570.7730000000001,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1568.408,2.322,<NA>,<NA>,FEM,<NA>,<NA>,1570.7299999999998,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1571.344,2.869,<NA>,<NA>,SPEECH,<NA>,<NA>,1574.213,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1571.37,2.828,<NA>,<NA>,KCHI,<NA>,<NA>,1574.1979999999999,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1574.358,1.284,<NA>,<NA>,SPEECH,<NA>,<NA>,1575.642,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1574.405,0.606,<NA>,<NA>,FEM,<NA>,<NA>,1575.011,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1574.492,1.146,<NA>,<NA>,KCHI,<NA>,<NA>,1575.638,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1575.975,2.261,<NA>,<NA>,SPEECH,<NA>,<NA>,1578.2359999999999,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1575.982,1.384,<NA>,<NA>,KCHI,<NA>,<NA>,1577.366,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1577.19,1.041,<NA>,<NA>,FEM,<NA>,<NA>,1578.231,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1580.843,3.149,<NA>,<NA>,KCHI,<NA>,<NA>,1583.992,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1580.845,13.304,<NA>,<NA>,SPEECH,<NA>,<NA>,1594.1490000000001,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1583.071,1.922,<NA>,<NA>,CHI,<NA>,<NA>,1584.993,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1584.993,0.678,<NA>,<NA>,FEM,<NA>,<NA>,1585.671,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1586.002,3.522,<NA>,<NA>,FEM,<NA>,<NA>,1589.524,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1587.452,0.56,<NA>,<NA>,MAL,<NA>,<NA>,1588.012,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1589.397,2.383,<NA>,<NA>,KCHI,<NA>,<NA>,1591.78,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1591.086,1.79,<NA>,<NA>,FEM,<NA>,<NA>,1592.876,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1592.511,0.368,<NA>,<NA>,KCHI,<NA>,<NA>,1592.879,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1593.11,1.023,<NA>,<NA>,FEM,<NA>,<NA>,1594.1329999999998,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1595.503,0.943,<NA>,<NA>,SPEECH,<NA>,<NA>,1596.446,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1595.504,0.849,<NA>,<NA>,FEM,<NA>,<NA>,1596.3529999999998,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1596.79,0.202,<NA>,<NA>,SPEECH,<NA>,<NA>,1596.992,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1597.295,0.942,<NA>,<NA>,SPEECH,<NA>,<NA>,1598.237,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1597.533,0.111,<NA>,<NA>,CHI,<NA>,<NA>,1597.644,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1599.193,1.817,<NA>,<NA>,KCHI,<NA>,<NA>,1601.01,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1599.202,1.809,<NA>,<NA>,SPEECH,<NA>,<NA>,1601.011,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1606.001,1.669,<NA>,<NA>,KCHI,<NA>,<NA>,1607.67,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1606.024,1.681,<NA>,<NA>,SPEECH,<NA>,<NA>,1607.705,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1607.992,1.585,<NA>,<NA>,SPEECH,<NA>,<NA>,1609.577,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1608.366,1.212,<NA>,<NA>,FEM,<NA>,<NA>,1609.578,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1615.012,5.481,<NA>,<NA>,SPEECH,<NA>,<NA>,1620.493,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1615.16,2.491,<NA>,<NA>,KCHI,<NA>,<NA>,1617.651,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1617.427,2.683,<NA>,<NA>,FEM,<NA>,<NA>,1620.11,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1623.702,1.1,<NA>,<NA>,SPEECH,<NA>,<NA>,1624.802,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1623.821,0.926,<NA>,<NA>,FEM,<NA>,<NA>,1624.7469999999998,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1625.314,3.284,<NA>,<NA>,SPEECH,<NA>,<NA>,1628.5980000000002,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1625.326,1.666,<NA>,<NA>,FEM,<NA>,<NA>,1626.992,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1626.765,1.227,<NA>,<NA>,KCHI,<NA>,<NA>,1627.9920000000002,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1627.358,0.542,<NA>,<NA>,CHI,<NA>,<NA>,1627.8999999999999,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1627.822,0.395,<NA>,<NA>,MAL,<NA>,<NA>,1628.2169999999999,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1629.182,3.55,<NA>,<NA>,SPEECH,<NA>,<NA>,1632.732,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1629.215,1.419,<NA>,<NA>,KCHI,<NA>,<NA>,1630.634,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1630.047,0.145,<NA>,<NA>,FEM,<NA>,<NA>,1630.192,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1630.468,2.044,<NA>,<NA>,FEM,<NA>,<NA>,1632.5120000000002,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1633.51,0.179,<NA>,<NA>,SPEECH,<NA>,<NA>,1633.689,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1633.878,3.134,<NA>,<NA>,SPEECH,<NA>,<NA>,1637.012,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1633.915,3.029,<NA>,<NA>,FEM,<NA>,<NA>,1636.944,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1635.933,0.668,<NA>,<NA>,MAL,<NA>,<NA>,1636.6009999999999,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1638.903,7.744,<NA>,<NA>,SPEECH,<NA>,<NA>,1646.647,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1638.925,2.086,<NA>,<NA>,FEM,<NA>,<NA>,1641.011,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1640.382,0.506,<NA>,<NA>,CHI,<NA>,<NA>,1640.8880000000001,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1641.819,4.023,<NA>,<NA>,FEM,<NA>,<NA>,1645.8419999999999,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1644.992,0.231,<NA>,<NA>,MAL,<NA>,<NA>,1645.223,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1647.149,7.067,<NA>,<NA>,SPEECH,<NA>,<NA>,1654.216,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1647.992,2.462,<NA>,<NA>,KCHI,<NA>,<NA>,1650.454,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1650.139,3.302,<NA>,<NA>,FEM,<NA>,<NA>,1653.4409999999998,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1653.529,0.7,<NA>,<NA>,KCHI,<NA>,<NA>,1654.229,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1654.523,1.52,<NA>,<NA>,FEM,<NA>,<NA>,1656.043,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1654.53,1.586,<NA>,<NA>,SPEECH,<NA>,<NA>,1656.116,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1656.57,2.627,<NA>,<NA>,SPEECH,<NA>,<NA>,1659.197,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1656.641,1.142,<NA>,<NA>,FEM,<NA>,<NA>,1657.7830000000001,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1657.697,1.421,<NA>,<NA>,KCHI,<NA>,<NA>,1659.118,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1661.241,1.12,<NA>,<NA>,SPEECH,<NA>,<NA>,1662.3609999999999,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1661.511,0.498,<NA>,<NA>,FEM,<NA>,<NA>,1662.009,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1671.335,1.087,<NA>,<NA>,KCHI,<NA>,<NA>,1672.422,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1671.341,1.07,<NA>,<NA>,SPEECH,<NA>,<NA>,1672.4109999999998,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1672.638,0.354,<NA>,<NA>,SPEECH,<NA>,<NA>,1672.992,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1672.642,0.351,<NA>,<NA>,FEM,<NA>,<NA>,1672.9930000000002,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1673.301,3.262,<NA>,<NA>,SPEECH,<NA>,<NA>,1676.5629999999999,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1673.317,1.957,<NA>,<NA>,KCHI,<NA>,<NA>,1675.2740000000001,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1675.011,0.189,<NA>,<NA>,FEM,<NA>,<NA>,1675.2,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1675.492,1.021,<NA>,<NA>,FEM,<NA>,<NA>,1676.513,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1677.245,0.695,<NA>,<NA>,SPEECH,<NA>,<NA>,1677.9399999999998,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1677.304,0.537,<NA>,<NA>,KCHI,<NA>,<NA>,1677.8410000000001,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1678.217,2.229,<NA>,<NA>,SPEECH,<NA>,<NA>,1680.4460000000001,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1678.241,1.62,<NA>,<NA>,KCHI,<NA>,<NA>,1679.8609999999999,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1678.992,1.37,<NA>,<NA>,FEM,<NA>,<NA>,1680.3619999999999,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1685.402,2.659,<NA>,<NA>,SPEECH,<NA>,<NA>,1688.0610000000001,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1685.406,2.587,<NA>,<NA>,KCHI,<NA>,<NA>,1687.993,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1687.519,0.29,<NA>,<NA>,FEM,<NA>,<NA>,1687.809,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1689.451,4.096,<NA>,<NA>,SPEECH,<NA>,<NA>,1693.547,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1689.452,4.05,<NA>,<NA>,KCHI,<NA>,<NA>,1693.502,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1693.907,4.312,<NA>,<NA>,SPEECH,<NA>,<NA>,1698.2189999999998,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1693.931,1.758,<NA>,<NA>,KCHI,<NA>,<NA>,1695.689,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1695.511,1.959,<NA>,<NA>,FEM,<NA>,<NA>,1697.47,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1697.443,0.775,<NA>,<NA>,KCHI,<NA>,<NA>,1698.218,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1698.32,1.004,<NA>,<NA>,KCHI,<NA>,<NA>,1699.3239999999998,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1698.324,3.188,<NA>,<NA>,SPEECH,<NA>,<NA>,1701.5120000000002,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1699.437,1.166,<NA>,<NA>,FEM,<NA>,<NA>,1700.6029999999998,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1701.177,0.164,<NA>,<NA>,FEM,<NA>,<NA>,1701.341,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1701.953,9.242,<NA>,<NA>,SPEECH,<NA>,<NA>,1711.195,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1702.056,1.207,<NA>,<NA>,FEM,<NA>,<NA>,1703.2630000000001,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1702.299,0.381,<NA>,<NA>,CHI,<NA>,<NA>,1702.68,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1702.836,0.307,<NA>,<NA>,CHI,<NA>,<NA>,1703.143,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1703.916,2.238,<NA>,<NA>,FEM,<NA>,<NA>,1706.154,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1706.265,4.892,<NA>,<NA>,FEM,<NA>,<NA>,1711.1570000000002,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1714.191,6.318,<NA>,<NA>,SPEECH,<NA>,<NA>,1720.509,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1714.205,3.324,<NA>,<NA>,FEM,<NA>,<NA>,1717.529,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1717.828,0.683,<NA>,<NA>,KCHI,<NA>,<NA>,1718.511,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1718.324,0.12,<NA>,<NA>,CHI,<NA>,<NA>,1718.444,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1718.992,1.475,<NA>,<NA>,FEM,<NA>,<NA>,1720.4669999999999,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1720.011,0.231,<NA>,<NA>,KCHI,<NA>,<NA>,1720.242,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1720.791,1.733,<NA>,<NA>,SPEECH,<NA>,<NA>,1722.524,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1720.85,0.662,<NA>,<NA>,KCHI,<NA>,<NA>,1721.512,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1723.191,5.317,<NA>,<NA>,SPEECH,<NA>,<NA>,1728.508,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1723.332,0.997,<NA>,<NA>,MAL,<NA>,<NA>,1724.3290000000002,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1723.493,2.494,<NA>,<NA>,FEM,<NA>,<NA>,1725.9869999999999,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1725.729,0.154,<NA>,<NA>,MAL,<NA>,<NA>,1725.883,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1726.208,0.67,<NA>,<NA>,KCHI,<NA>,<NA>,1726.8780000000002,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1727.36,0.655,<NA>,<NA>,KCHI,<NA>,<NA>,1728.0149999999999,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1728.827,1.711,<NA>,<NA>,SPEECH,<NA>,<NA>,1730.538,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1729.492,1.046,<NA>,<NA>,CHI,<NA>,<NA>,1730.538,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1729.532,0.501,<NA>,<NA>,KCHI,<NA>,<NA>,1730.033,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1730.771,1.843,<NA>,<NA>,SPEECH,<NA>,<NA>,1732.614,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1731.075,0.231,<NA>,<NA>,FEM,<NA>,<NA>,1731.306,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1731.078,0.417,<NA>,<NA>,CHI,<NA>,<NA>,1731.495,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1731.483,0.44,<NA>,<NA>,FEM,<NA>,<NA>,1731.923,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1733.495,0.997,<NA>,<NA>,SPEECH,<NA>,<NA>,1734.492,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1733.819,0.42,<NA>,<NA>,FEM,<NA>,<NA>,1734.239,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1736.492,0.216,<NA>,<NA>,SPEECH,<NA>,<NA>,1736.7079999999999,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1737.479,1.752,<NA>,<NA>,FEM,<NA>,<NA>,1739.231,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1737.48,1.753,<NA>,<NA>,SPEECH,<NA>,<NA>,1739.233,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1739.396,1.892,<NA>,<NA>,SPEECH,<NA>,<NA>,1741.288,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1739.401,1.304,<NA>,<NA>,KCHI,<NA>,<NA>,1740.7050000000002,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1740.673,0.614,<NA>,<NA>,FEM,<NA>,<NA>,1741.287,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1742.033,1.458,<NA>,<NA>,SPEECH,<NA>,<NA>,1743.491,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1742.313,0.697,<NA>,<NA>,KCHI,<NA>,<NA>,1743.01,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1742.313,1.099,<NA>,<NA>,CHI,<NA>,<NA>,1743.412,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1743.895,1.308,<NA>,<NA>,SPEECH,<NA>,<NA>,1745.203,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1743.945,1.259,<NA>,<NA>,KCHI,<NA>,<NA>,1745.204,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1745.633,5.967,<NA>,<NA>,SPEECH,<NA>,<NA>,1751.6000000000001,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1746.058,2.935,<NA>,<NA>,KCHI,<NA>,<NA>,1748.993,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1749.284,2.226,<NA>,<NA>,KCHI,<NA>,<NA>,1751.5100000000002,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1751.91,1.682,<NA>,<NA>,SPEECH,<NA>,<NA>,1753.592,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1751.993,1.473,<NA>,<NA>,KCHI,<NA>,<NA>,1753.466,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1754.376,1.389,<NA>,<NA>,SPEECH,<NA>,<NA>,1755.7649999999999,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1756.124,1.465,<NA>,<NA>,SPEECH,<NA>,<NA>,1757.589,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1757.908,1.585,<NA>,<NA>,SPEECH,<NA>,<NA>,1759.493,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1757.992,1.5,<NA>,<NA>,KCHI,<NA>,<NA>,1759.492,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1760.047,1.505,<NA>,<NA>,SPEECH,<NA>,<NA>,1761.5520000000001,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1760.23,1.281,<NA>,<NA>,KCHI,<NA>,<NA>,1761.511,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1762.01,1.574,<NA>,<NA>,SPEECH,<NA>,<NA>,1763.584,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1762.094,1.102,<NA>,<NA>,KCHI,<NA>,<NA>,1763.1960000000001,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1764.853,2.546,<NA>,<NA>,SPEECH,<NA>,<NA>,1767.3990000000001,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1764.992,2.415,<NA>,<NA>,KCHI,<NA>,<NA>,1767.407,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1768.098,1.583,<NA>,<NA>,FEM,<NA>,<NA>,1769.681,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1768.102,2.957,<NA>,<NA>,SPEECH,<NA>,<NA>,1771.0590000000002,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1769.511,1.299,<NA>,<NA>,KCHI,<NA>,<NA>,1770.81,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1775.734,2.541,<NA>,<NA>,KCHI,<NA>,<NA>,1778.2749999999999,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1775.738,2.548,<NA>,<NA>,SPEECH,<NA>,<NA>,1778.286,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1778.482,2.955,<NA>,<NA>,SPEECH,<NA>,<NA>,1781.437,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1778.492,2.175,<NA>,<NA>,FEM,<NA>,<NA>,1780.667,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1782.535,1.905,<NA>,<NA>,SPEECH,<NA>,<NA>,1784.44,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1782.564,1.887,<NA>,<NA>,KCHI,<NA>,<NA>,1784.451,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1784.643,8.065,<NA>,<NA>,SPEECH,<NA>,<NA>,1792.708,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1784.668,3.031,<NA>,<NA>,KCHI,<NA>,<NA>,1787.6989999999998,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1787.834,2.678,<NA>,<NA>,FEM,<NA>,<NA>,1790.5120000000002,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1788.102,0.606,<NA>,<NA>,MAL,<NA>,<NA>,1788.708,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1789.945,2.611,<NA>,<NA>,KCHI,<NA>,<NA>,1792.556,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1791.305,1.188,<NA>,<NA>,FEM,<NA>,<NA>,1792.4930000000002,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1792.964,0.262,<NA>,<NA>,SPEECH,<NA>,<NA>,1793.2259999999999,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1793.45,2.609,<NA>,<NA>,SPEECH,<NA>,<NA>,1796.059,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1793.737,1.274,<NA>,<NA>,CHI,<NA>,<NA>,1795.011,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1794.012,2.02,<NA>,<NA>,KCHI,<NA>,<NA>,1796.032,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1796.386,1.93,<NA>,<NA>,SPEECH,<NA>,<NA>,1798.316,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1796.398,0.555,<NA>,<NA>,KCHI,<NA>,<NA>,1796.953,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1796.877,1.406,<NA>,<NA>,FEM,<NA>,<NA>,1798.283,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1798.937,5.591,<NA>,<NA>,SPEECH,<NA>,<NA>,1804.5279999999998,258640,Audio,run2
SPEAKER,MPILab_0001_258640_01_S_Audio,1,1798.943,1.725,<NA>,<NA>,FEM,<NA>,<NA>,1800.668,258640,Audio,run2
